ID	hIndex	paperNum	citationSum	zeroModelTN	country
2618806498	2	3	13	6	NL
2746397977	1	2	1	6	US
2487227761	2	4	35	6	
2128731314	2	7	14	6	DE
2308595461	4	11	54	6	DE
2313901045	0	1	0	6	CN
2628233293	1	1	19	6	CN
2716909327	1	1	2	6	CN
2805799039	1	2	3	6	CN
736634564	38	156	19387	6	AU
1729248790	6	12	119	6	DE
2227117773	9	22	229	6	IT
2464156314	14	46	702	6	AU
739584769	3	9	40	6	US
1969097216	3	8	20	6	SA
2576448977	1	2	1	6	US
2103353230	3	4	22	6	AU
1142943966	10	18	514	6	DE
2160591759	2	2	16	6	IT
1907290484	1	1	65	6	IT
2021627613	1	1	13	6	
2231238063	3	7	74	6	FR
2015381732	1	2	29	6	GR
2399243609	2	2	4	6	CH
2126657665	1	3	29	6	IT
2145419300	1	1	65	6	DE
2166031579	9	10	503	6	SE
1989442156	4	5	150	6	SE
2608085819	2	4	15	6	PL
2645619536	2	3	6	6	PL
2462105824	3	4	14	6	PL
2709400749	1	1	13	6	PL
324745390	2	4	14	6	PL
2065818251	2	5	13	6	PL
2003297171	3	7	30	6	PL
2973499148	1	1	9	6	PL
1988468972	1	1	1	6	PL
2715879799	1	1	3	6	
2717885055	1	1	7	6	
1251144794	0	1	0	6	
1820650782	2	4	13	6	PL
2156573602	1	1	11	6	
2233289742	5	19	90	6	SE
2240182849	0	1	0	6	SE
1432808309	4	4	28	6	SE
2693093052	1	1	16	6	SE
2120554445	1	5	3	6	SE
1438089987	4	17	48	6	SE
2231127603	2	5	6	6	SE
2632842293	1	1	12	6	IT
2613571365	4	7	31	6	IT
1902531720	3	6	20	6	IT
2000531745	1	3	2	6	IT
2068578718	1	1	4	6	IT
2017566344	4	4	38	6	IT
2589381395	2	2	9	6	IT
2530382025	2	3	18	6	IT
2158201347	1	1	96	6	
1538304317	4	8	134	6	GB
2417433146	2	4	8	6	US
2682189274	1	1	81	6	
2339174643	2	4	40	6	US
2943040664	0	1	0	6	BR
2231846835	0	1	0	6	BR
2338925054	1	1	3	6	BR
2158214980	1	5	5	6	BR
2711290004	0	1	0	6	
2134097706	5	16	50	6	BR
2127798501	6	18	70	6	BR
2430005930	0	1	0	6	BR
2762976946	1	1	1	6	CA
2188433180	1	1	2	6	
2994636393	0	1	0	6	IL
2907521079	1	2	1	6	IL
2974391789	2	2	88	6	FR
1970409499	6	6	221	6	FR
323681458	6	12	263	6	ES
2955201504	0	1	0	6	PK
2166852640	2	3	18	6	IN
2146488384	2	2	4	6	CA
2224048263	2	2	30	6	FR
2311298251	1	1	1	6	FR
2299849262	6	11	192	6	US
2230681248	1	1	27	6	US
2563118124	1	1	8	6	US
2780047193	6	20	172	6	US
2952767181	1	1	1	6	US
2431008890	5	10	346	6	US
2328314467	1	1	25	6	IT
1932854163	2	3	38	6	BE
2069515003	2	2	48	6	IT
2227257013	2	2	10	6	ES
2232275871	4	7	95	6	ES
2225770250	1	2	33	6	ES
2227178048	2	2	18	6	ES
2810963433	13	42	544	6	DK
1965371386	1	1	6	6	IT
2067989303	3	4	34	6	US
1750709487	6	23	162	6	IT
2165605785	0	1	0	6	AU
2988239848	1	1	82	6	IT
2166689311	2	2	41	6	US
2169866346	3	4	56	6	US
2505161425	2	3	19	6	US
2114914819	3	4	49	6	IT
2647624769	0	1	0	6	IT
2951335830	3	4	37	6	IT
102883825	1	1	3	6	IT
2685694994	1	1	2	6	IT
2670064826	1	4	1	6	AU
310177960	4	15	61	6	AU
304522510	4	6	141	6	MX
2604245628	0	1	0	6	
2705561719	0	1	0	6	CN
2888316625	1	1	6	6	CN
161558809	1	1	22	6	US
2100874803	1	1	46	6	US
2061279876	5	20	89	6	US
2641456159	1	1	1	6	
2650833028	2	3	7	6	CN
2149301520	1	2	3	6	CN
2110408543	2	4	4	6	CN
2652052201	1	1	4	6	
2667873982	1	3	3	6	US
2651533845	2	3	6	6	CN
2121959968	6	12	57	6	US
2664370563	0	2	0	6	CN
2294342926	2	5	5	6	CN
2161925446	39	266	12768	6	CH
2285275206	1	1	404	6	NO
2250446538	5	8	116	6	ES
110647660	6	9	452	6	GR
2060529889	5	14	96	6	GR
2973323668	1	1	17	6	
2009876791	2	2	130	6	ES
288853931	9	15	603	6	AU
2146567637	10	23	444	6	ES
2737869391	8	14	995	6	NL
1218499819	5	7	80	6	GB
2508859743	1	1	23	6	ES
2554928443	1	1	10	6	ES
2250361747	6	15	91	6	AT
2152232124	5	10	55	6	ES
2510887223	1	1	1	6	
802816920	2	2	12	6	ES
2789748104	1	2	4	6	ES
2126090730	12	53	540	6	ES
2109938420	6	26	99	6	ES
2466783630	3	4	24	6	ES
2273731141	3	14	37	6	ES
2687395722	2	3	9	6	CN
2935296351	1	1	3	6	CN
2930876574	1	3	2	6	CN
2129152980	2	7	9	6	CN
2928241702	2	4	22	6	CN
2800093967	1	1	3	6	CN
2916661899	4	6	26	6	GB
2225260931	1	2	2	6	GB
2227059077	1	1	2	6	GB
2974667754	1	1	5	6	IR
1978640018	4	7	38	6	IR
2341868575	1	1	1	6	IR
2973278779	1	1	6	6	NO
2639900683	1	1	4	6	CN
2890194566	2	2	8	6	CN
2553807075	1	1	4	6	CN
2533963625	1	1	2	6	CN
2542482419	3	5	24	6	CN
2703925527	1	1	2	6	CN
2636809058	1	1	13	6	CN
2274359323	3	5	49	6	CN
2548247188	2	3	17	6	CN
2669131500	1	1	4	6	CN
46227862	9	13	506	6	NO
2488295484	1	1	28	6	CN
2438301891	3	9	16	6	CN
2103093332	3	11	18	6	CN
2602509213	2	2	11	6	CN
2645220831	2	2	8	6	CN
2563617694	0	1	0	6	CN
2124331493	1	1	12	6	CN
2768703233	2	5	8	6	CN
2708175727	2	2	47	6	CN
2771475745	0	1	0	6	CN
2492226339	1	1	14	6	CN
2146908526	1	1	7	6	CN
2298542370	2	2	19	6	CN
2769398611	2	3	11	6	CN
2561778119	1	1	7	6	CN
2436442894	1	1	19	6	CN
2555564562	1	1	6	6	CN
2310450538	1	1	9	6	PK
2512527538	1	1	2	6	AT
2126569680	4	10	33	6	PK
2917440321	1	1	5	6	
2231656787	1	1	2	6	GB
2408766035	0	1	0	6	AT
2226095455	1	1	2	6	NO
2659656221	1	2	5	6	CN
2790268251	7	15	257	6	US
2300804446	2	3	45	6	CN
2284261773	3	18	36	6	CN
2280429682	2	5	20	6	CN
2164307461	1	2	18	6	CN
2934344199	0	1	0	6	CN
2673776146	2	2	1014	6	US
2121859022	5	5	357	6	CH
2313082297	1	1	4	6	US
2776636320	4	4	193	6	US
2110951035	4	4	1608	6	DE
2652339816	1	1	4	6	US
65966214	15	16	4034	6	US
2693271473	2	3	236	6	GB
2669283286	1	2	44	6	US
661031089	1	1	123	6	US
2524473807	1	1	1	6	DK
2134987760	1	1	22	6	US
2144053031	1	1	22	6	US
2697115983	1	2	5	6	DE
2653620762	1	2	5	6	DE
1902024338	1	1	16	6	DE
1768008115	1	1	16	6	DE
2897419760	1	3	1	6	DE
1969107170	0	1	0	6	DE
2976673487	0	2	0	6	DE
1904778917	5	5	377	6	US
2809443008	1	1	4	6	
2566037184	1	3	5	6	IT
2434283887	1	1	27	6	US
2303556957	1	3	2	6	FR
2656589930	1	3	4	6	FR
2513715585	1	1	5	6	FR
2505164854	1	1	4	6	FR
2555010205	1	2	3	6	FR
2674886965	0	1	0	6	
2403809852	0	1	0	6	
2902330511	1	1	1	6	
2657316447	1	2	2	6	FR
2974279363	1	1	14	6	TR
2083256823	5	15	145	6	TR
2774554114	1	2	1	6	GB
2477406507	1	1	3	6	
2405548087	0	1	0	6	
2690682372	1	1	3	6	FR
2668383059	1	1	3	6	
2641174479	1	2	2	6	
141975897	0	1	0	6	
2304988412	4	6	78	6	FR
2677589367	1	1	2	6	FR
295843123	5	10	64	6	FR
2241747694	0	2	0	6	
2665705096	1	2	1	6	FR
2651783539	1	1	1	6	FR
2719063386	1	1	1	6	FR
2632458157	2	2	12	6	FR
2119313655	1	3	15	6	DE
2646522271	0	1	0	6	DE
2600285513	1	2	3	6	DE
2064281326	3	3	16	6	DE
2946958169	1	1	5	6	
2403166055	2	3	13	6	
2327564950	1	1	1	6	ES
2276522990	0	1	0	6	
1219610154	2	17	19	6	ES
2196398573	1	6	4	6	ES
2404654541	3	5	35	6	ES
2624135852	0	1	0	6	ES
2799205131	1	1	1	6	ES
2894304851	1	1	1	6	
2160809326	2	2	23	6	ES
2424389476	1	3	4	6	
2583010766	3	6	40	6	
2710130491	0	1	0	6	
2633061104	1	2	9	6	
2136983375	2	2	10	6	US
2973940072	1	1	30	6	CA
2064724693	1	1	4	6	DE
2510475577	3	3	97	6	DE
2135266618	3	16	33	6	SE
2617694391	2	2	42	6	SE
2095593083	2	2	8	6	SE
2985828915	0	1	0	6	
2223259245	1	1	5	6	SE
2642104575	0	1	0	6	US
2261931403	2	5	47	6	NZ
2121199592	2	6	16	6	US
2223321292	1	1	10	6	US
2305590922	2	2	19	6	US
2222719553	1	1	10	6	US
2395293548	0	1	0	6	US
2645041887	2	2	19	6	US
2232596040	1	1	6	6	MX
2762623159	1	1	34	6	IN
2612468946	1	2	6	6	GB
2591237135	1	1	28	6	IN
2149667804	3	8	25	6	IN
2437955151	3	4	59	6	IN
2444169873	1	2	4	6	IN
2491818602	9	34	246	6	IN
1982239154	3	7	32	6	IN
2597026944	0	1	0	6	IN
2607911039	0	1	0	6	IN
2973272699	1	1	4	6	IN
2208417318	3	3	14	6	IN
2517677867	1	1	16	6	IN
2974477630	3	4	25	6	SG
1950726181	5	13	51	6	IN
2133180222	2	4	34	6	IN
2205378290	2	8	11	6	IN
2516857656	1	1	1	6	IN
1269139565	10	31	290	6	SE
2227191297	1	1	6	6	US
2246999189	9	25	302	6	US
2491105825	1	1	11	6	DE
2909374043	1	2	1	6	IN
2909670151	1	2	1	6	IN
2518935204	1	1	1	6	IN
2460281265	1	1	4	6	IN
2966211810	0	1	0	6	
2898791948	0	1	0	6	
2954290998	0	1	0	6	IN
2641463580	1	1	1	6	IN
2037494875	3	4	87	6	IN
2325192579	1	1	2	6	IN
2569037649	0	1	0	6	IN
1553864055	5	8	243	6	IN
2225102149	2	2	8	6	IN
2099715368	3	9	51	6	IN
2222353217	1	1	1	6	IN
166692364	3	3	15	6	IN
2630572344	1	1	5	6	
2974770569	1	1	59	6	IN
2543540790	1	1	1	6	IN
2546891725	1	1	8	6	IN
2780945556	1	1	9	6	
2120506051	9	23	301	6	GB
2282738161	0	1	0	6	
279972653	2	2	202	6	DE
297668329	8	19	163	6	BE
1912962712	5	9	101	6	DE
2881806267	0	1	0	6	US
2144168714	2	4	11	6	US
1968005195	0	1	0	6	US
2567105705	0	1	0	6	US
2570672320	1	1	9	6	US
2229271121	1	1	9	6	US
2792251831	1	2	2	6	US
2589275240	0	1	0	6	US
2307331262	1	2	24	6	US
2581032989	1	1	1	6	US
2224905535	0	1	0	6	US
2154170508	4	7	33	6	JP
2401763891	1	1	6	6	IL
2399362727	1	1	13	6	
2401669294	3	4	37	6	IL
2266220660	4	4	142	6	GB
2133463228	2	3	32	6	ES
1462548342	4	10	53	6	ES
2083523910	4	19	96	6	ES
2226208831	1	1	1	6	ES
2122884562	19	123	987	6	ES
2324480449	1	2	7	6	ES
2670308955	1	1	1	6	ES
2126679588	12	60	403	6	ES
2126331946	9	47	268	6	ES
1897472866	18	94	982	6	ES
2035728797	4	11	61	6	ES
1638614429	12	77	429	6	ES
2169663715	9	19	167	6	ES
2121809198	21	158	1640	6	ES
1612014692	6	15	82	6	ES
2713795871	2	2	21	6	ES
2099228964	3	12	81	6	ES
1976066819	3	5	18	6	ES
2716712010	1	1	13	6	
2513741872	0	1	0	6	ES
2112820192	7	26	142	6	PA
2091276341	0	1	0	6	ES
2974302079	1	2	3	6	ES
2973402433	1	1	93	6	GB
2973415854	1	1	93	6	GB
2630796326	1	1	1721	6	GB
1971687401	1	1	1	6	GB
2128775051	9	12	551	6	GB
109505685	3	18	37	6	US
2147109473	11	29	635	6	US
2432895588	5	19	53	6	US
20192620	12	24	622	6	JO
2431723508	1	1	5	6	US
2231557014	6	12	93	6	US
2126249376	7	25	193	6	US
2096871447	5	10	66	6	US
2952326432	4	4	839	6	US
2169611568	3	6	27	6	US
2160254958	4	10	165	6	US
2165828092	2	6	38	6	US
2776300976	2	3	75	6	US
2628225533	0	2	0	6	AT
2659340306	0	1	0	6	GB
2145109200	4	4	509	6	GB
2426777451	2	2	198	6	GB
2974376851	1	1	4	6	GB
2723236184	0	1	0	6	
2480237409	9	28	172	6	GB
2603278136	3	8	30	6	GB
2140494979	5	9	135	6	GB
2226028851	1	1	81	6	GB
2003357257	1	1	18	6	SE
2223157141	2	2	48	6	KR
2714887081	1	1	2	6	KR
2511263645	1	1	2	6	KR
2899115529	1	3	2	6	KR
2103833643	3	3	230	6	KR
2691442447	1	1	6	6	
2127981211	7	25	189	6	US
2974891099	2	2	63	6	US
2136895672	18	75	1301	6	US
2190411520	12	85	913	6	US
2404016179	2	5	6	6	US
2064000649	2	2	6	6	
2132283209	6	21	97	6	US
268478666	8	28	533	6	US
2278729074	13	48	784	6	US
2130921778	11	34	345	6	US
1084590085	4	20	48	6	US
2324498670	2	3	111	6	US
2659844063	1	2	2	6	
2764677240	1	1	8	6	US
2688914782	1	1	6	6	
2006421438	3	3	71	6	US
2232293446	5	11	87	6	US
2401276739	1	3	1	6	US
2430481650	1	1	17	6	
388731705	1	1	6	6	
2761757976	3	8	15	6	US
2710758863	1	1	1	6	CN
2058987641	3	3	323	6	US
2192037294	1	2	97	6	US
2166386247	3	3	418	6	US
265620874	3	4	187	6	US
2222785769	3	3	113	6	US
2114260710	7	9	364	6	US
2346857045	3	6	31	6	US
2675162841	1	2	3	6	US
2988617435	1	1	18	6	
2562358250	2	2	131	6	US
2158840956	3	3	146	6	US
2515165394	3	5	96	6	US
2531722291	1	1	70	6	US
2765808555	1	1	3	6	
2488272018	3	5	121	6	US
2875503878	1	1	3	6	US
2793911490	1	1	1	6	
2705728031	2	3	86	6	US
2396480558	1	3	5	6	MY
2000489748	1	2	16	6	US
2974680107	1	3	56	6	US
2072380591	4	4	600	6	US
2501050391	1	1	873	6	
164531748	3	3	201	6	US
2908002135	2	2	54	6	US
2949085243	4	5	470	6	US
2116559974	2	2	172	6	US
2716779286	2	6	7	6	US
2974538115	1	1	25	6	
1971831183	1	1	41	6	US
2638965426	1	1	5	6	NL
2227627140	1	5	7	6	KR
2655474752	2	2	27	6	KR
2955217907	0	2	0	6	
2953819261	0	1	0	6	
2870533939	2	2	104	6	US
2225637545	1	1	9	6	US
2810238152	2	5	33	6	TW
2564073311	1	1	13	6	US
2157503142	55	188	19539	6	CN
1813140108	1	2	20	6	US
2170657872	7	14	230	6	US
2160801988	15	35	1026	6	US
2101279144	9	12	364	6	US
2156746578	9	15	164	6	US
2147144975	9	16	253	6	US
2427552057	7	13	93	6	US
2754188722	1	2	1	6	US
2222019334	2	3	10	6	US
2810682090	0	2	0	6	US
2891541463	0	1	0	6	US
2752046587	1	1	5	6	US
2778017823	1	1	5	6	US
2607638007	1	1	6	6	US
2096709640	10	54	415	6	IN
2756002110	1	1	1	6	US
2790558579	1	1	1	6	US
2973561321	0	1	0	6	US
2921332258	0	1	0	6	
2230491665	1	2	15	6	US
1886240752	3	4	211	6	US
2355774231	3	3	181	6	US
2144215254	14	17	1531	6	US
2974091843	1	1	6	6	GB
2115142732	3	9	34	6	GB
2229879521	5	7	100	6	GB
2133936887	2	3	21	6	GB
2627997716	1	2	19	6	GB
2780737050	3	4	148	6	GB
2102982684	29	88	3895	6	US
2974802825	1	1	8	6	US
2420450466	1	1	3	6	GB
2342909357	4	6	332	6	GB
1989414808	9	27	222	6	GB
2639391164	2	3	8	6	GB
2937008742	6	8	102	6	JP
1637388660	3	4	42	6	JP
2105331821	2	4	35	6	US
2006322386	0	1	0	6	US
2137739328	1	2	9	6	JP
2197382019	1	2	9	6	JP
2974446974	0	1	0	6	IL
2229383653	0	1	0	6	US
2056095298	3	3	145	6	US
2168596631	2	3	141	6	US
2083709805	2	3	98	6	US
2304613937	2	5	62	6	US
2124796220	2	2	97	6	US
2132066720	5	14	80	6	US
2668046231	1	2	4	6	US
2052317641	4	6	172	6	GR
2115914519	2	3	16	6	US
270114712	1	1	3	6	TR
2101054763	2	2	7	6	TR
2236104054	2	3	14	6	US
2153124745	3	4	77	6	IR
1928620469	2	2	18	6	US
2163726221	1	1	13	6	US
1959392231	3	4	63	6	US
2020318347	2	2	63	6	US
1264162047	2	2	62	6	US
2700012229	1	2	9	6	US
2132859911	1	2	6	6	JP
1997940042	1	1	16	6	US
2680733435	0	1	0	6	US
2920973791	0	1	0	6	NO
2226037728	1	2	1	6	NO
2197651681	1	3	4	6	FI
2973626257	0	3	0	6	
2655966680	1	1	2	6	
2167571421	8	40	279	6	US
2303503597	2	2	35	6	QA
2039732376	2	2	50	6	CA
2547117158	1	1	8	6	CA
306563051	7	13	206	6	CA
2973713226	1	1	34	6	CA
2569186783	1	1	6	6	CA
227215523	1	1	19	6	CA
2091098972	3	3	60	6	CA
2476590642	2	2	29	6	CA
2049300273	7	8	145	6	CA
2018466153	4	5	72	6	CA
2080913190	8	28	184	6	CA
2493543407	1	2	9	6	CA
2047159615	3	3	32	6	CA
2974491977	3	4	33	6	CA
1066545434	3	3	24	6	CA
2439523572	1	1	9	6	CA
2223922918	4	5	50	6	CA
2145669163	3	3	37	6	CA
2687890386	2	2	26	6	CA
228436850	7	11	318	6	CA
2433068429	3	4	75	6	CN
2169821819	4	14	57	6	US
2949184364	2	2	37	6	CN
2640431887	1	1	7	6	CN
2543443994	1	1	1	6	CN
2162635752	5	22	159	6	CN
2311169750	4	6	44	6	CN
2476256591	2	3	48	6	CN
2950149375	7	10	831	6	CN
2223997766	3	4	402	6	CA
2102983958	9	17	497	6	CA
2310622710	2	6	24	6	LB
2264490307	2	3	65	6	CN
2170644003	6	11	178	6	CN
2430078288	1	1	51	6	CN
2699730551	8	30	475	6	CN
2226944631	3	17	38	6	CN
2225645794	4	8	64	6	US
2156035717	10	25	431	6	IR
2460761566	4	5	33	6	IR
2766023558	1	3	1	6	CA
2794740419	3	5	30	6	TW
2098664185	4	8	56	6	TW
2141359790	16	99	774	6	TW
1974178992	2	4	22	6	TW
2973584410	1	1	5	6	TW
2504518575	2	5	23	6	TW
1964412918	21	42	1544	6	FR
2781322124	7	21	490	6	FR
1080002251	9	29	181	6	JP
2471488043	2	3	113	6	FR
2345903081	2	5	10	6	FR
2075486410	16	56	1651	6	FR
2228842761	2	4	22	6	FR
325495235	3	4	106	6	FR
2346736117	6	12	61	6	FR
144614206	5	6	74	6	FR
2063405701	9	23	302	6	PF
2779752704	18	78	1040	6	FR
2973488422	2	2	13	6	FR
2788933428	6	20	179	6	FR
2123529007	4	26	84	6	FR
2313918384	6	7	108	6	FR
2112847571	8	28	181	6	FR
2564826926	2	3	8	6	FR
2122030111	3	7	25	6	US
2647312634	3	4	32	6	HK
2145338065	1	1	12	6	
2050391639	0	2	0	6	
2130182487	1	3	1	6	BR
2399325390	0	1	0	6	
2060457177	2	3	6	6	BR
2169488599	1	2	4	6	BR
2491918093	0	1	0	6	BR
2151343636	0	3	0	6	BR
2679139870	1	2	8	6	BR
2030130773	1	2	3	6	PT
2536348134	1	1	8	6	BR
2974827529	4	5	153	6	FR
2276868279	1	2	4	6	PT
2118030699	1	4	4	6	PT
2468524747	1	4	4	6	PT
2250029702	5	9	89	6	NL
2673611734	2	3	16	6	IE
2223439030	2	3	13	6	US
2561994344	3	4	24	6	US
2604212860	2	6	9	6	BR
2624343047	1	1	1	6	
2910687314	1	3	6	6	BR
2912509243	0	1	0	6	
2342616265	1	1	1	6	BR
2174748597	1	3	3	6	CA
2142161656	2	5	21	6	BR
1220338677	1	3	12	6	BR
2311351888	5	24	73	6	BR
2110190602	1	3	1	6	BR
2287134225	2	8	32	6	BR
2349679536	1	1	1	6	BR
2973763679	1	1	3	6	BR
2409985910	0	1	0	6	BR
2104406825	0	2	0	6	BR
2953809996	0	1	0	6	BR
2953830046	0	1	0	6	BR
2638810851	1	1	1	6	BR
2103216401	2	2	9	6	BR
2161616597	5	13	50	6	BR
2966683759	2	2	61	6	BR
2144700222	1	2	1	6	BR
2568917585	0	2	0	6	BR
1982949362	2	2	16	6	BR
2121853186	1	2	2	6	BR
2673431340	2	2	5	6	BR
2114331225	2	4	17	6	BR
2638441288	0	1	0	6	
2142129890	4	11	33	6	BR
2610444037	1	1	1	6	QA
2547083127	1	1	8	6	BR
2135354927	2	5	19	6	US
2543432160	1	1	1	6	US
2226140957	2	2	4	6	US
2028486813	4	8	71	6	US
2224286015	1	1	7	6	US
2975639210	1	1	2	6	US
2579142703	1	1	8	6	US
2104559162	2	2	45	6	US
1141281912	3	4	18	6	US
2309717947	4	4	85	6	US
2123689967	6	8	77	6	US
2229642439	2	2	13	6	US
2223816317	1	1	4	6	US
2222002588	2	4	11	6	
2946546974	0	2	0	6	US
2308042290	0	1	0	6	
2264184236	0	1	0	6	KR
2253546657	0	1	0	6	KR
2705122446	1	1	3	6	US
2642546005	2	2	5	6	US
2597093093	0	2	0	6	US
2108487227	3	5	27	6	US
2974588442	1	1	25	6	US
2132173380	3	4	32	6	TR
2308831614	2	4	39	6	US
2407029375	0	1	0	6	
2223328838	1	1	21	6	US
2426813141	1	1	5	6	CN
2084180354	3	24	51	6	IR
2230322243	1	1	3	6	TR
2027273105	3	3	1428	6	US
2126017053	1	1	7	6	US
2940911062	1	1	11	6	US
2110494402	6	12	331	6	TR
2903717720	1	2	2	6	TR
2619724806	1	1	1	6	TR
2618560429	1	2	1	6	TR
2231626527	3	6	29	6	TR
2982583652	0	1	0	6	TR
2012563218	2	3	52	6	TR
2231800599	1	2	3	6	TR
1938550010	15	31	820	6	US
2495485857	2	2	31	6	US
2973280994	1	1	3	6	US
1964821564	5	13	59	6	CN
2233811671	5	13	59	6	CN
2012313009	2	2	46	6	US
2918579765	2	2	16	6	TW
2803504426	1	4	2	6	CN
2989865812	1	3	3	6	CN
2224578891	0	1	0	6	CN
2109243520	5	40	73	6	CN
2503570375	0	1	0	6	US
1249074932	1	1	8	6	IN
2141246983	3	4	33	6	US
2157760083	6	7	271	6	US
2231460727	1	1	27	6	US
2122233950	1	1	1	6	US
2710309987	1	1	1	6	US
2791326095	0	2	0	6	US
2151423053	3	4	24	6	JP
2224587751	2	3	40	6	JP
2940169092	1	3	4	6	JP
2669118325	2	2	38	6	JP
2415990262	1	2	34	6	US
2147046146	1	1	1	6	US
2136496678	58	185	11916	6	US
2194461938	4	4	55	6	US
2146751646	2	2	41	6	US
2225186548	3	10	49	6	US
2974878940	1	1	6	6	US
2305949470	5	6	98	6	US
2333778030	1	1	6	6	US
1924449211	3	4	221	6	US
2514793358	0	1	0	6	US
2564258415	1	1	11	6	
2306463939	2	2	56	6	US
2596706880	0	1	0	6	
2146219680	5	8	174	6	US
2378893241	1	1	4	6	US
2223725727	1	8	5	6	US
2000588196	3	7	20	6	US
2564197754	1	1	7	6	
1534114129	3	4	11	6	US
2974053229	0	1	0	6	
2227156052	2	9	20	6	US
1388263653	4	8	29	6	US
2005558521	1	2	5	6	US
2955767324	2	5	8	6	US
2309048274	0	1	0	6	CA
2693437524	2	2	62	6	CA
2270718363	2	4	10	6	US
2473130013	1	1	9	6	CA
130980485	9	51	296	6	US
2039542160	11	81	523	6	CA
2335913257	1	1	4	6	US
2572200824	1	1	23	6	US
2973547519	1	3	8	6	US
1911869486	1	4	2	6	US
2227801417	2	3	25	6	CN
2172017881	5	14	125	6	US
2561477181	1	1	65	6	US
2005182893	7	10	166	6	US
2522351896	11	13	1443	6	US
2894383594	3	4	30	6	US
2634028922	1	1	65	6	US
1006186132	2	2	33	6	US
2091016295	1	1	31	6	US
2572874151	1	2	3	6	US
741433898	7	7	513	6	US
2490979143	7	7	511	6	US
2172270457	36	142	5931	6	US
2498146116	2	2	29	6	US
2137541499	14	22	904	6	US
25815397	12	48	427	6	FR
1971374928	2	2	3333	6	US
2150017315	4	14	152	6	US
2130262593	4	8	75	6	FR
2551418423	1	1	20	6	US
2158686220	3	4	108	6	US
2149695435	15	34	1258	6	CH
2251430575	2	4	10	6	CH
2307455539	4	4	41	6	IE
2949980636	3	3	49	6	CH
2557943582	1	1	11	6	CH
2973716266	1	1	20	6	
1979044947	4	6	42	6	CH
2583612703	1	1	16	6	
2131074360	2	2	14	6	CH
2601766353	3	5	69	6	CH
2372625395	1	2	36	6	CH
1080943700	3	5	72	6	CH
1996190010	6	8	192	6	CH
2325942224	1	1	54	6	CH
2033445780	5	7	56	6	CA
2198162021	1	5	12	6	CA
2311424973	1	3	3	6	CA
2231940190	0	1	0	6	CA
2226831736	3	5	47	6	US
2496650757	1	1	4	6	BR
2432714607	1	6	8	6	BR
2496389571	1	3	7	6	BR
2032702611	7	54	204	6	BR
2000115958	4	10	27	6	BR
2554164859	1	1	1	6	BR
2229544705	1	1	1	6	BR
2551995361	1	1	1	6	BR
2228650128	1	2	5	6	BR
2487943713	1	1	3	6	BR
2122032403	3	7	17	6	BR
2754048747	1	1	1	6	BR
2617953174	2	9	8	6	BR
2082722295	11	59	423	6	FR
2142857309	1	1	56	6	FR
2145418865	10	22	313	6	BR
2155692857	13	73	663	6	BR
2169356058	15	119	717	6	BR
2104642085	7	12	286	6	IL
2613399927	2	3	126	6	BR
2169434849	20	156	4044	6	BR
2608279836	2	3	20	6	GB
2075618137	3	6	45	6	BR
2164948705	5	10	61	6	BR
2087893537	5	10	50	6	BR
2508254525	0	1	0	6	
1969219518	4	6	39	6	BR
2284723869	22	138	1480	6	CA
2147372623	9	73	349	6	BR
2346085738	3	8	26	6	BR
2636971532	1	1	2	6	BR
2065920645	7	32	118	6	BR
2224042354	2	4	13	6	BR
1574576123	10	57	304	6	BR
2574034280	0	1	0	6	CN
2231715815	2	2	30	6	CN
2781394866	1	1	1	6	US
2002360225	5	8	86	6	IL
1990365074	2	2	200	6	IL
2044440531	2	2	53	6	IL
2655307980	2	3	42	6	IL
2485528590	1	1	30	6	IL
220514285	1	1	16	6	IL
2306344535	7	38	144	6	AU
2719077852	1	4	2	6	MO
2529104723	1	2	2	6	CN
2098610922	2	6	20	6	SG
2715070696	1	1	1	6	CN
2331393823	4	20	78	6	CN
2201441985	26	304	3037	6	SG
2670530094	1	1	1	6	CN
2643361220	1	1	2	6	CN
2081688284	12	41	552	6	CH
2159996708	8	51	410	6	CN
2677036425	1	1	3	6	CN
2478778392	1	1	3	6	CN
2424269277	7	14	138	6	CN
2659102934	1	1	2	6	CN
2138412909	3	17	70	6	CN
2504397074	1	1	1	6	CN
2943824873	29	250	3323	6	CN
2667090581	2	3	18	6	CN
2675726709	7	28	137	6	GB
2311901225	23	162	2584	6	GB
2799492554	2	14	8	6	MO
2496280198	3	8	59	6	SG
2275890934	1	1	16	6	DK
2572782199	0	1	0	6	DK
2660127740	1	1	1	6	CN
2133935242	1	1	5	6	DK
2473155497	1	1	14	6	DK
2105454435	1	1	5	6	DK
2160699567	2	3	12	6	DK
2335152136	1	1	5	6	CN
2173874290	1	2	15	6	DK
2040997047	16	40	865	6	FR
2332414	2	2	17	6	
2618548387	12	44	675	6	FR
704313245	6	10	239	6	FR
2140566788	1	1	6	6	FR
2198257603	6	36	187	6	FR
2644063170	2	2	28	6	FR
232688380	3	4	125	6	FR
2645621200	5	32	70	6	CN
2696345023	2	2	38	6	CN
2127109115	4	6	37	6	CN
2707208605	5	34	67	6	CN
2609237916	3	5	38	6	CN
2435155538	2	2	15	6	CN
2710193337	1	1	6	6	
2227029418	1	2	4	6	CN
2225865949	2	5	18	6	CN
2170726128	7	13	94	6	CN
2369546001	1	1	1	6	CN
