ID	TN
2147340292	3
2110991831	3
2097512048	3
2599003990	3
2158342695	3
609731752	3
1983365520	3
2135897287	3
312875999	3
2050397630	3
2105723894	3
2000097935	3
2824405999	3
2170335644	3
2161005799	3
91875410	3
2700820436	3
2763093930	3
2721406887	3
2105026862	3
2116260765	3
2953289411	3
2512322943	3
2104814743	3
2122192854	3
2556734057	3
2765115013	3
2511578388	3
122247259	3
2664867764	3
2640569295	3
2513932374	3
2621802210	3
2564787566	3
2811254341	3
2920817004	3
2781393165	3
2572546774	3
2664369652	3
2429430126	3
2683964612	3
2973980257	3
2636460283	3
2153450621	3
2431210590	3
2531540672	3
1509990592	3
2116272629	3
2695051753	3
2505787135	3
2143684452	3
2645374197	3
2894912721	3
1978357014	3
2305062756	3
2138839063	3
2163235856	3
2577880324	3
2170613305	3
2694899020	3
2283876349	3
2657463154	3
2133801473	3
2963031224	3
2094243653	3
2990270970	3
2770806743	3
2427199156	3
2223782550	3
2443946738	3
2548704109	3
2786859985	3
2907511714	3
1128565203	3
2780323263	3
2328378724	3
2179208499	3
2649670243	3
2306717839	3
2694990549	3
2776654016	3
2222013476	3
2937673788	3
2609907990	3
2314360232	3
138817241	3
2486268171	3
2302910629	3
2974367241	3
2718096466	3
1601293841	3
2746845411	3
1997953862	3
2285268197	3
2527058461	3
2160672585	3
2276465631	3
2203689259	3
2166245788	3
2030906650	3
2656185667	3
2777031776	3
2777008239	3
2303411605	3
2636007122	3
2748082612	3
2144086744	3
2486029614	3
2654728453	3
252564519	3
1944835405	3
2675565451	3
1917263856	3
124003715	3
2670607958	3
2717036850	3
2719463704	3
2785936133	3
2167948194	3
2940392796	3
2715010743	3
2123770381	3
2973871809	3
2973260484	3
2698388513	3
1920976855	3
2018615725	3
2715286764	3
2793742865	3
2508159410	3
2685135492	3
2798215337	3
2497640979	3
1982074279	3
2491878727	3
2051004478	3
2146918344	3
2127604068	3
1594035810	3
2631988529	3
2512263521	3
311556545	3
261366724	3
2108967771	3
2556581498	3
2001904062	3
2233021181	3
2001469868	3
2560766883	3
2598578489	3
2229028947	3
2187585657	3
1966230211	3
2303131318	3
2973789774	3
2230181597	3
2190337799	3
2607818638	3
2004883587	3
2939430896	3
2531346010	3
2104156499	3
2503754318	3
2159291661	3
119156578	3
2527095878	3
2432059432	3
2110366664	3
2094248864	3
2008176303	3
2594848574	3
1943067471	3
1964272588	3
2479314480	3
2057576585	3
2088986780	3
2618514471	3
1935704050	3
2157965426	3
2140029416	3
1647128917	3
2605633800	3
2580139190	3
2499669702	3
1816273243	3
2916021876	3
2250662030	3
2893376708	3
2990745901	3
2271992343	3
2230029641	3
2441167676	3
2147318006	3
2167617634	3
2129693131	3
1982009142	3
214209117	3
148197049	3
2663877640	3
2136594311	3
2075956027	3
2693435118	3
2952135564	3
2086130114	3
2988726910	3
2153250215	3
2137000881	3
2088536091	3
1966831408	3
2307987513	3
2631574321	3
2698267710	3
2676946739	3
2164758915	3
2432591417	3
2652559938	3
2084329799	3
2115813850	3
2639234524	3
216106550	3
2684405776	3
2562075953	3
2131298847	3
2140539176	3
2574252843	3
2931586033	3
2101408739	3
2096731127	3
2939066841	3
2102080640	3
2993256404	3
2677485880	3
2505500120	3
2087940408	3
2151750499	3
2495621359	3
2531183086	3
2529192563	3
2130673558	3
685940862	3
2505506525	3
2889663049	3
2973317681	3
2099475233	3
2122371609	3
2296970846	3
2441741894	3
2115171741	3
2118545199	3
2713652085	3
2145295278	3
2973482809	3
2396179004	3
2965852627	3
2987367111	3
2111394155	3
2122808733	3
2216524027	3
2983184157	3
2557785945	3
1967780908	3
2225502624	3
2399255825	3
2579600093	3
2663995162	3
2407164949	3
2037021850	3
2147569640	3
2706579621	3
2104114060	3
2554582975	3
2238033829	3
2521748105	3
2164231580	3
215950359	3
2151623101	3
2635660955	3
1019724977	3
2070249770	3
2545857747	3
2155277199	3
2125461117	3
1638696754	3
2132590765	3
2777160782	3
2719411155	3
1989551706	3
2444591546	3
2123839443	3
2159367321	3
2672896461	3
2159376388	3
2097071936	3
1097462565	3
2798766093	3
2229507117	3
2060372670	3
2684120672	3
13322553	3
2097807364	3
2226518448	3
2274536552	3
2180037404	3
6607388	3
2410688197	3
2677468275	3
2227743929	3
280024244	3
2961254934	3
1560725665	3
2042558951	3
2752242238	3
2786350032	3
2240424914	3
2230326663	3
2279506386	3
2013072717	3
2152590609	3
2098553916	3
107632699	3
2144369981	3
1941499373	3
2584676178	3
2114036563	3
1964853290	3
2126217688	3
2229852263	3
162010076	3
2345142520	3
2307857825	3
2122250353	3
2162051124	3
2096651303	3
2660911518	3
2092914022	3
2122648457	3
2777641154	3
2643140286	3
2223143755	3
2135615984	3
2949947921	3
148483781	3
2129728913	3
2183608991	3
2614376820	3
277783370	3
2115900252	3
2892405820	3
38269501	3
2098280818	3
2949001052	3
2661136992	3
2252067276	3
2401661971	3
2563545750	3
2676965590	3
2695332008	3
1966456890	3
2295831015	3
2902817056	3
1909978535	3
2134385938	3
2153584170	3
2154554432	3
2401783834	3
2138110664	3
2517556864	3
2064822616	3
2582153459	3
2974787745	3
2177538208	3
2557638911	3
2567556432	3
2124013989	3
2115757028	3
2338064727	3
2485848773	3
1998890773	3
2069528039	3
2421728801	3
2117927433	3
2341547898	3
135652364	3
2250799213	3
2937504427	3
2651636593	3
2482480857	3
2294666357	3
2137389612	3
2340217275	3
2205227722	3
2558083039	3
794037970	3
2281375674	3
330221874	3
1975378644	3
2499301756	3
2270149199	3
2312881490	3
2291409003	3
2273892051	3
2342293004	3
2109549325	3
1966264169	3
2124499774	3
275028358	3
2250724059	3
281512770	3
2107468763	3
2229707476	3
2981607374	3
2132595810	3
2229485422	3
2011487694	3
2304870027	3
2705064750	3
2072639612	3
2168786211	3
2095902007	3
724814654	3
2322853518	3
2125096410	3
2630387325	3
2309272666	3
2040467584	3
2071747446	3
2573575112	3
2068316042	3
2302981648	3
2989119532	3
2947121290	3
2761730662	3
2222139510	3
2501523887	3
2224804968	3
109335624	3
2227490947	3
2685626895	3
2483477972	3
2535876789	3
2007959990	3
2152164245	3
2683989928	3
2064927078	3
2098952754	3
2293879578	3
2199071208	3
2310771933	3
2045026877	3
2239798431	3
2310694154	3
1981603677	3
2560007530	3
2098254923	3
2120433680	3
2124948465	3
2097006817	3
2941995138	3
1980393595	3
2283468155	3
252695556	3
2395542607	3
2162262327	3
2541985168	3
2053699181	3
2974686559	3
2040665817	3
2684232322	3
2171604195	3
249641459	3
2597710134	3
2308464072	3
2144410897	3
2405991949	3
2405978692	3
2156758931	3
2132713189	3
2099725907	3
1985532679	3
2038882473	3
2462487437	3
2336615138	3
2565015689	3
1854063621	3
2498668666	3
1973757372	3
2164883125	3
2672149806	3
2618318754	3
2171469904	3
668573900	3
2225564687	3
2763151116	3
2617274253	3
2434757415	3
2303882823	3
2590847262	3
2103947027	3
2108029156	3
1977767797	3
1975178758	3
2618479604	3
2190658981	3
2936634823	3
1226703316	3
2399582811	3
1551275104	3
1926763064	3
2558708246	3
299868725	3
2096946283	3
2229712797	3
2087030004	3
2058388285	3
2528293409	3
2002588990	3
2059366378	3
2394485053	3
671322532	3
1899840198	3
2163882657	3
2228218289	3
2069821649	3
2642407313	3
2776980143	3
2162882385	3
6928589	3
2165376081	3
2053339767	3
2557378559	3
2088039621	3
2134257962	3
2256337253	3
2116364758	3
2128571364	3
700277173	3
2303093690	3
2478928135	3
705756742	3
2289487835	3
2068530822	3
1973756125	3
352298999	3
2718390253	3
2293201038	3
1822735191	3
2974275335	3
1911640289	3
1201834994	3
2310387756	3
2182042274	3
2146703035	3
2561943241	3
2558671215	3
2119794039	3
1729528123	3
2647030795	3
2139881395	3
2553607193	3
2150295037	3
2143054615	3
2192709953	3
352701051	3
2078628919	3
1428926718	3
2277041179	3
2798390076	3
1963585396	3
2620243681	3
2007814330	3
2522495561	3
2106528829	3
2206583591	3
250395279	3
2068924490	3
2550050663	3
2280960241	3
2277033295	3
2106157907	3
2200347638	3
2646294480	3
2115303036	3
590014047	3
2284535684	3
2298466158	3
2337519163	3
2486147652	3
2653232534	3
2481709701	3
2617461789	3
2422779290	3
2476761270	3
2646542620	3
2647174239	3
2688366039	3
2597486787	3
2108295774	3
2278522888	3
1168089575	3
2973288016	3
2168018462	3
2156492309	3
2941187995	3
2084927706	3
2940913407	3
2656520211	3
2096397663	3
2780652986	3
2227324054	3
2232710129	3
2502764005	3
2488997739	3
2405765266	3
203685317	3
2138179137	3
2122087211	3
2049512582	3
2157402949	3
2581701633	3
2681694677	3
2986751136	3
2095785038	3
2678765575	3
2101551354	3
2564493612	3
2229910655	3
2563512079	3
1239640018	3
2117052576	3
212386212	3
2227247531	3
2310386914	3
2430998910	3
2738084762	3
2020166086	3
1487745374	3
180792023	3
2222236114	3
2101842532	3
2195795718	3
2113271024	3
2552591345	3
2281519100	3
2651984971	3
347341059	3
2161596234	3
2720428319	3
2569774915	3
2127380394	3
1990992992	3
2693463779	3
13065793	3
2140986520	3
107428736	3
2114314115	3
2618747920	3
2619619088	3
2783269722	3
2619330044	3
2641051215	3
2131112787	3
2017730474	3
2301046458	3
2614965675	3
2989421596	3
2523619974	3
2706305288	3
2576290531	3
2778859428	3
2694096970	3
2037831908	3
2170861392	3
2970017745	3
2061628696	3
2781260159	3
2780464486	3
2973529820	3
2128420813	3
2692085511	3
2713855140	3
2087710836	3
2628539317	3
2714270279	3
2718492972	3
2654786740	3
2659883934	3
2974427421	3
2973289912	3
2491518623	3
2031365343	3
2973465010	3
1989408184	3
2985653046	3
2917547933	3
2973590279	3
2639725677	3
2500277511	3
2573131852	3
2778335440	3
2346897215	3
2314335904	3
2283551750	3
2294551625	3
1849412483	3
2053268612	3
2128553879	3
2159694835	3
1970138479	3
1989686097	3
2309192667	3
2117961663	3
2680364390	3
326371981	3
283627255	3
2153995459	3
941074565	3
2582044994	3
2227320575	3
2755988382	3
943425095	3
2690733082	3
2443312740	3
2553335649	3
2788979954	3
2159210622	3
184590838	3
2530065230	3
2166680211	3
2034822883	3
2115901130	3
2542203989	3
2530539756	3
2038209707	3
2114364968	3
1969059625	3
2019084004	3
1636127361	3
2549300026	3
2973768935	3
124399363	3
2951949111	3
2282372332	3
135509299	3
1561231726	3
2027398119	3
2003040009	3
2946913616	3
2152074334	3
2973911933	3
2408852120	3
2706144238	3
2608532673	3
2128415239	3
2003599780	3
2983718615	3
2490690623	3
2166491647	3
2108309948	3
2129537248	3
2155860889	3
2490540293	3
1966975174	3
2097406414	3
2085838573	3
2657311598	3
2383738516	3
2953223361	3
2167530927	3
2101880737	3
2399129855	3
2137420368	3
2168367594	3
2470340094	3
2778052210	3
2082743580	3
2129163007	3
2148100823	3
178569519	3
2525235132	3
322372990	3
2945078899	3
2778964202	3
1971164523	3
2954855345	3
2025953933	3
221675514	3
1965862471	3
2937747765	3
2974791109	3
2019451459	3
2472634760	3
2167628457	3
2332202581	3
2135489550	3
1964507066	3
2118184533	3
2075161722	3
2305245964	3
2087665558	3
2074103515	3
2060639966	3
2089334958	3
2036471081	3
2088503268	3
123011085	3
2531427152	3
2501543272	3
1863400505	3
2776911506	3
2281204405	3
2123074227	3
1758665079	3
2028367304	3
2311530826	3
2985829720	3
2892406836	3
2171150486	3
2305416036	3
2973805177	3
2664423676	3
201208484	3
2123376977	3
2889372221	3
2303970021	3
2974263873	3
2143554888	3
327757988	3
2035940696	3
2035018311	3
264828671	3
2551029369	3
2703710875	3
2225383768	3
2691295333	3
2486752065	3
1979933575	3
2161762658	3
2164794350	3
2169342471	3
2226431012	3
2290052174	3
2140064959	3
2200916963	3
2686305946	3
2471833793	3
2230037816	4
2950753390	4
1985058331	4
2713689277	4
2130419477	4
2464600553	4
2761323335	4
2309591771	4
2036775681	4
183479723	4
180400065	4
2878997149	4
1664250150	4
2103815569	4
2040090598	4
261782719	4
2403123858	4
2130367350	4
2280625178	4
2124797884	4
2610499563	4
2011242329	4
2560950310	4
2949286281	4
2136328717	4
2103657699	4
279858056	4
2973901230	4
2310088787	4
2497945365	4
1979810235	4
2105357858	4
2161307673	4
2239188769	4
2989196584	4
1024828127	4
2403461008	4
2951000395	4
2065148359	4
2013770534	4
1447615282	4
2110408529	4
1980283667	4
2620630593	4
2469262023	4
964739851	4
2277052198	4
2510130428	4
2107304354	4
2196608369	4
2099338662	4
1985613105	4
2120747072	4
2195075532	4
2009078329	4
2999874908	4
2134797027	4
2983273116	4
2022101278	4
2893619521	4
799351439	4
2487101968	4
1999262945	4
2608627119	4
201992647	4
1125609288	4
2083762068	4
2620041422	4
2230480623	4
2019900796	4
2596099212	4
2682905987	4
253262155	4
2076164004	4
2995023540	4
2463365860	4
677445823	4
2041347960	4
96826793	4
1920274318	4
2924776905	4
2099222088	4
270223234	4
2951508935	4
2659456903	4
2119364997	4
2003963191	4
2712744870	4
257089993	4
2974888104	4
2618834920	4
2565145950	4
2133799042	4
2168141843	4
2657261894	4
2427627011	4
2220226124	4
2637298652	4
2410385386	4
2318912202	4
2435953205	4
2044826071	4
2934829697	4
2009835730	4
1993536758	4
2806855515	4
2008269284	4
2347299863	4
2395343152	4
2588239938	4
2010056027	4
2159342270	4
2130614953	4
2166408550	4
1944501357	4
2020772008	4
2040079410	4
90596195	4
1205259972	4
2279197620	4
1988203512	4
100979248	4
47453084	4
2124023276	4
2131193265	4
1996629909	4
2142498905	4
2293744003	4
2169867161	4
2117063646	4
2233677904	4
2095950159	4
2165472716	4
2440129580	4
2241385502	4
2151141971	4
129065216	4
2148869393	4
2106636992	4
2660769101	4
2719789676	4
2468610965	4
190482092	4
2987132294	4
2228664628	4
2007690129	4
2974428460	4
2951653914	4
2647191434	4
2022210344	4
1536644347	4
23025573	4
2631185427	4
2974645323	4
2027616748	4
2101762721	4
2306661867	4
2688914827	4
2302774460	4
120651226	4
2629386913	4
2105800058	4
2310624153	4
2097234423	4
2687535322	4
2466419815	4
349074278	4
2287211269	4
2141971182	4
2223169446	4
266574819	4
2159767633	4
66784584	4
2008457385	4
2168955679	4
2560104409	4
2464352497	4
2974042742	4
2225692823	4
2022257165	4
2098097926	4
2973865309	4
2100622162	4
2286996797	4
2691865327	4
79454733	4
2611192273	4
2172269006	4
2062756235	4
2115817740	4
2146460510	4
2105493914	4
2140497357	4
91011899	4
2313239660	4
2654395210	4
1974003685	4
2084517134	4
2103149261	4
2048198971	4
2087817183	4
2134688688	4
2136255416	4
2042584619	4
2144033718	4
2039246148	4
2118771949	4
2571056092	4
2637617765	4
2630618982	4
2185896769	4
2347787202	4
2125440707	4
1990007775	4
2713628211	4
2806402936	4
2142703998	4
2311274023	4
2657294478	4
201106088	4
2193013244	4
1241882082	4
2099568453	4
2303644642	4
2037079915	4
2145779660	4
2151186181	4
2579003801	4
2983408107	4
2128956250	4
2236701477	4
1625712329	4
2552494003	4
1971703502	4
2099977186	4
2290105440	4
1538052210	4
2661111298	4
2248497291	4
2712430527	4
2277774330	4
75351039	4
727281249	4
201828038	4
2191712605	4
712488100	4
2060802895	4
2053515084	4
2799122255	4
2079684041	4
2685392247	4
2246119969	4
2232911153	4
2237185388	4
324073226	4
2101216164	4
2104629724	4
560881892	4
2103349674	4
178318791	4
1348012321	4
2022488008	4
2110167520	4
67107964	4
652322257	4
2629408135	4
2168617041	4
205627528	4
2139169959	4
2636613672	4
2789699263	4
2640969750	4
2951651645	4
1991052618	4
2885441699	4
2271359545	4
2160926970	4
2708970402	4
2159360206	4
2688483459	4
2164369148	4
2974469419	4
2652294670	4
719796951	4
1215488725	4
2648454322	4
146707026	4
1980618430	4
1981771355	4
2648208355	4
2490330143	4
2973415820	4
2120741800	4
2951958343	4
1933646026	4
1978934132	4
69337491	4
2164731869	4
2304732805	4
2122533181	4
2893246432	4
2250790237	4
2616900583	4
2304818010	4
1998656315	4
2893888	4
1899107019	4
331430189	4
2949218866	4
1991211814	4
2116597581	4
2032383236	4
2984276248	4
2098223845	4
2031088453	4
1212778678	4
2050432516	4
87749410	4
2540903488	4
2310091469	4
206083856	4
2063764338	4
265119481	4
2020441472	4
2150169494	4
1770329841	4
2112374662	4
2964228030	4
2481567310	4
2804984197	4
2771347844	4
2891356351	4
2472035779	4
281999846	4
2305416989	4
2258131092	4
2305697090	4
2302699734	4
2337321470	4
2106068739	4
2471643537	4
2121447036	4
2058696831	4
2485174051	4
1967526949	4
2974655292	4
1968561864	4
251052554	4
2654411824	4
2720715419	4
2627646089	4
617941202	4
839107213	4
2713182964	4
729392644	4
2478475868	4
2983467623	4
2035978339	4
2184443428	4
2752186633	4
2004861503	4
2302984154	4
2086034959	4
257370261	4
2086132451	4
2715297305	4
274889244	4
2128023581	4
2617281497	4
2953245160	4
1517835552	4
2660671316	4
247955248	4
2632898228	4
2325190613	4
2787729130	4
2158076164	4
2604216650	4
2894084356	4
2604322003	4
2556271583	4
2008258544	4
2549134806	4
2165053838	4
2045095730	4
2687362726	4
2280239581	4
2129291095	4
2119718211	4
1218753930	4
2026859997	4
2002613147	4
2114494819	4
2156083226	4
277933919	4
2063104620	4
1967926312	4
2232198255	4
1238644447	4
2510920785	4
2011551863	4
2892643554	4
2102435307	4
2326078687	4
345432764	4
2148111420	4
2103069312	4
1900516000	4
2308003564	4
2001295541	4
2973533716	4
2071366846	4
2140098982	4
2134087340	4
2290024181	4
2510501098	4
2567344329	4
2575824702	4
2574452980	4
2127478336	4
2788999785	4
2288333164	4
2534345901	4
2234161630	4
187710220	4
2585637138	4
2674444461	4
218538652	4
2027890328	4
2343758766	4
2136686850	4
2152441490	4
2037596230	4
1986584529	4
1624679253	4
2955418028	4
2112667434	4
2796502037	4
2655339063	4
663107753	4
2228643117	4
2157080782	4
2128637305	4
2691247152	4
2106103193	4
2482947988	4
2537819637	4
637895319	4
2973386336	4
2156312790	4
2629540091	4
2102710945	4
2141904778	4
2569924786	4
2169261386	4
1966005908	4
2306953704	4
110991969	4
2694646592	4
2222643512	4
2037837571	4
2132719531	4
3754456	4
2422299352	4
2141134984	4
2008602680	4
2021640924	4
2713238340	4
2073111854	4
2463184762	4
2248165042	4
2126443358	4
2045396595	4
2035651002	4
2161934948	4
2209178745	4
2169959827	4
2130749071	4
2011958661	4
2114518581	4
254217237	4
437246287	4
2149492284	4
2971432660	4
2042630910	4
2246876191	4
2043689715	4
2112796956	4
2015309429	4
2963413620	4
2084805960	4
2097768921	4
1140940059	4
2631849462	4
2017920553	4
2167811012	4
2047463283	4
335134206	4
1989986845	4
2124380882	4
2526329946	4
2112843669	4
2951991577	4
2295197072	4
2285891762	4
2074518692	4
2167814525	4
348830572	4
2436602830	4
2064145723	4
2120962308	4
2015479854	4
369582971	4
304053515	4
2178793527	4
2326096745	4
2399865616	4
2425894978	4
2097292807	4
106771303	4
2478955642	4
137479713	4
46363041	4
2125425730	4
2121111504	4
2951726776	4
2008608617	4
2223250886	4
1983273066	4
2689435518	4
2986165213	4
2916354803	4
2278076677	4
2307470325	4
2111090652	4
712643283	4
28988414	4
2918687560	4
2575727268	4
336589134	4
2308110208	4
2441066674	4
2118207927	4
2628349228	4
2599897072	4
2134323158	4
2082835685	4
2211224284	4
2988657993	4
2143328931	4
735970408	4
2973656732	4
223632183	4
2547024637	4
1009455713	4
2281370297	4
2091924704	4
26885692	4
1893139805	4
2314592861	4
2135408682	4
2158071189	4
2780628958	4
2118632452	4
2108834582	4
2126678344	4
1680445695	4
2021558904	4
197246800	4
1822413104	4
2344012608	4
2635852122	4
2092839326	4
2087383160	4
2761871152	4
2029353070	4
2225628849	4
2940841824	4
2104443687	4
37713566	4
2165397407	4
2222590422	4
2119141359	4
2111572205	4
2742595901	4
2041479746	4
1817663362	4
201544241	4
2143088964	4
2158768164	4
2530836846	4
2405611111	4
2135775430	4
2289125662	4
2305507359	4
2098430168	4
2441838630	4
2114183713	4
1252131916	4
2139910894	4
2304537633	4
2171087181	4
2123433928	4
2122783502	4
1760644356	4
2122806353	4
2040214079	4
2153685963	4
2294426764	4
98795649	4
336194156	4
1879334623	4
2973545800	4
2974568965	4
2404406176	4
2652310173	4
2025560965	4
1581758918	4
244772407	4
1163936183	4
2072560487	4
2549545289	4
2339798781	4
2152589577	4
2089166335	4
2123937935	4
2307891422	4
2293557681	4
2171539438	4
2108020103	4
2557379995	4
2298577013	4
2323162942	4
2676106073	4
205749973	4
2170487878	4
2324466481	4
1032316337	4
2441764951	4
2652801605	4
2973863422	4
2421466926	4
2661817766	4
2056275757	4
2578221222	4
2138140161	4
2229790499	4
2571215226	4
2224310575	4
2517956275	4
2555782690	4
1493638539	4
1990699297	4
2778341347	4
2512060602	4
1987522870	4
2569423991	4
2495337463	4
2479732073	4
2233857050	4
139673579	4
2130853029	4
231801982	4
2810924719	4
2310693192	4
2012465580	4
1872767945	4
2205867020	4
2495454079	4
2022335729	4
2125285108	4
2148437070	4
2045278386	4
2973332032	4
67676883	4
2146004286	4
1979518407	4
2011098639	4
2537071332	4
2578077288	4
296119934	4
2613479250	4
2765228375	4
2999690056	4
27328899	4
2122367706	4
2807726625	4
2881941845	4
2483835840	4
2807805386	4
2946773786	4
2225729112	4
2765338609	4
2304040317	4
2989386446	4
2110661105	4
2099580592	4
2102752162	4
2307715333	4
1936444166	4
2974718152	4
2230053103	4
2100033147	4
2754914703	4
2701281998	4
2072802184	4
2145948455	4
329832569	4
2078564943	4
2040941146	4
2364652627	4
2493805942	4
2698500604	4
244280662	4
2277558070	4
2134227418	4
2043209691	4
2838010645	4
2211540508	4
2121824275	4
2159085208	4
2113922872	4
2136868164	4
2107987456	4
2592813831	4
2984561734	4
2018902206	4
266002898	4
2148274555	4
2561715456	4
2040311961	4
186590079	4
1261392095	4
2205895661	4
2273807082	4
273731118	4
2979726715	4
1837335512	4
2231603550	4
2309252817	4
2339562630	4
2582065399	4
2099946388	4
1723444051	4
2504597573	4
2646964425	4
2317147610	4
1788587622	4
2275809490	4
2025368843	4
2640633762	4
2409646503	4
2896688139	4
1707294049	4
58066960	4
2951617951	4
2120831594	4
2037572004	4
2949881605	4
2610057515	4
6911226	4
2974319948	4
2092632077	4
2286268627	4
2275076356	4
2629417909	4
2973305459	4
2557549600	4
1924488988	4
2798590985	4
2302894540	4
2130344414	4
304794519	4
2648505535	4
2240527251	4
2085554590	4
1977092268	4
2061330941	4
2515111703	4
2307230982	4
161049649	4
1229476313	4
1687904601	4
2305821752	4
2949821294	4
199516650	4
2037663099	4
1842720080	4
2119493549	4
1784729811	4
178848268	4
2614669899	4
2304500959	4
2973324749	4
2340054692	4
694771846	4
2104090725	4
2973596741	4
2128037451	4
2120267238	4
2070867630	4
2974083748	4
2711369072	4
2619359411	4
2156461615	4
2157850484	4
2134288369	4
2617743538	4
2168313844	4
2635419036	4
2135853928	4
1736011305	4
2549685929	4
2321694697	4
2667403866	4
2951092530	4
2619743814	4
2078665816	4
259114221	4
2107404658	4
2277580255	4
2888526967	4
2307526394	4
2111861984	4
2059409865	4
2099294674	4
2123746623	4
2226331752	4
2592493577	4
2676494304	4
2642441080	4
2423662186	4
2165336462	4
2025198533	4
2105494507	4
1717402276	4
2159469398	4
2223833501	4
341128081	4
2270871176	4
2950325633	4
1257047566	4
2949162634	4
2122654740	4
2118682741	4
2097228975	4
1925456680	4
2074792533	4
2147114560	4
343171996	4
2090466180	4
2072889827	4
2146587592	4
2133652514	4
2919686995	4
2117437543	4
1240892430	4
2120505436	4
2122669131	4
1163992296	4
1828080704	4
155802741	4
2344150448	4
1940724761	4
246657615	4
2056157637	4
2145245798	4
2115813747	4
2894283385	4
2168688135	4
2974361606	4
2093253698	4
2077765017	4
2077991039	4
2554839972	4
2592491706	4
262768531	4
2489525756	4
293191752	4
175968737	4
2582653562	4
2026175916	4
2582987741	4
2974500347	4
245149831	4
2125920146	4
2222567398	4
2187034609	4
2159603389	4
347069363	4
280847563	4
2974607951	4
2464417363	4
2302863476	4
2139253047	4
2672758583	4
620746820	4
2789036184	4
2679845367	4
2127240864	4
2492413330	4
2511156834	4
2722550425	4
2497461607	4
2822461124	4
2762919904	4
2607499990	4
2114421234	4
2167982539	4
2343648697	4
2229103157	4
2483401866	4
1415213586	4
2031211410	4
719639602	4
264936795	4
41266686	4
2250245671	4
34969143	4
1985448312	4
2044904124	4
1196423697	4
2231727638	4
2311065558	4
1997986385	4
2127092396	4
266418477	4
2897821684	4
2471044010	4
2637374660	4
2096801427	4
2313449799	4
2140435975	4
1569959842	4
2121090432	4
2086393978	4
2111901760	4
2241839582	4
1231469998	4
2019832499	4
80065764	4
2127992466	4
2155154247	4
2291503645	4
2035380855	4
2149901449	4
2396589678	4
2010447242	4
2022609102	4
2302856924	4
2680850189	4
2397898147	4
2128007263	4
2014907840	4
2166089759	4
2233335334	4
2169363357	4
2138763645	4
2406011068	4
2145195892	4
2224379340	4
2117196417	4
71226051	4
2303533963	4
1986146529	4
1234273965	4
2720593618	4
2132958556	4
2117303523	4
2227866358	4
2494956587	4
2143543388	4
2060279134	4
2278512575	4
1937838343	4
2336943172	4
2538037147	4
2776814691	4
1981070124	4
175998693	4
2061612579	4
2226929795	4
2780905346	4
2105989683	4
2111997207	4
2119156468	4
1817788928	4
1977540487	4
2116204583	4
2027982899	4
2163807661	4
737579779	4
2111773322	4
2222236030	4
2304116753	4
2637747340	4
2567845272	4
2404063883	4
2148013773	4
2471553534	4
2236378493	4
2974815437	4
2251040796	4
2134830209	4
2697968386	4
2150814284	4
2974055455	4
2343064840	4
2535948593	4
2165228636	4
2276480989	4
2632471147	4
2125714999	4
9632790	4
2308824398	4
2571342081	4
2614877630	4
2311849738	4
2973946614	4
2973980347	4
2974284946	4
2609452289	4
2110654316	4
2974337951	4
2309630159	4
2140518811	4
2228673142	4
2258337730	4
2388794485	4
2222521958	4
2322829593	4
2270819023	4
2973452098	4
2554143070	4
2973397288	4
2222339641	4
2974301260	4
2283562014	4
2174074108	4
2065961858	4
2297272825	4
2974151195	4
2973465014	4
2292250182	4
2099980435	4
2664774143	4
2094211508	4
2138936638	4
2142501807	4
2974407530	4
1716363599	4
2974016350	4
2239817583	4
1335231949	4
2104064298	4
2129477832	4
2122755880	4
2279626640	4
2293136709	4
175778675	4
1584891692	4
2233795385	4
2306020426	4
2101639624	4
2315002037	4
2669474564	4
1982443786	4
2104555883	4
2395969401	4
2509413220	4
2085711927	4
2245544885	4
2101078015	4
2036097712	4
2096153135	4
2132183036	4
2099617605	4
2162702104	4
2162447689	4
2063408354	4
2974030088	4
2129967878	4
2564174137	4
2022225211	4
2335964311	4
2123363408	4
2039457743	4
2081029678	4
2215141591	4
2470626183	4
2113206971	4
2949179054	4
2000540757	4
2143183848	4
2145150846	4
2700878469	4
1970609124	4
2231737823	4
25959246	4
2950511729	4
2307851116	4
2018892168	4
2777608060	4
2939108542	4
24490792	4
2772066399	4
2617951647	4
2952080177	4
2779348644	4
1997182283	4
2017679281	4
949544498	4
2113146876	4
1999354336	4
2631810074	4
975546847	4
2628150835	4
186612706	4
2092912331	4
1170701266	4
2139582326	4
56271286	4
2035506461	4
683375407	4
2167404190	4
66175330	4
2952220469	4
2035704235	4
2016073234	4
2110726008	4
2079978182	4
273475290	4
2707194999	4
2096905280	4
2974325454	4
2106684721	4
2989089685	4
2118453122	4
2691504565	4
2713681637	4
2974884892	4
2195535756	4
2973611339	4
2440119835	4
2123588807	4
2045422412	4
2594192271	4
2015418078	4
57322097	4
2730603534	4
2974329495	4
2691065452	4
329677866	4
1819009777	4
151986255	4
2696163481	4
2778284820	4
2048808816	4
2810928195	4
149785576	4
2139956349	4
2264590898	4
2952447350	4
1375391496	4
2125173574	4
2104203427	4
2398946798	4
2776188849	4
2057321115	4
2156626334	4
243044226	4
22890495	4
2261877457	4
2127460327	4
2105679988	4
2164362930	4
2512307979	4
2266915446	4
2022779346	4
2794923282	4
2674434869	4
2794972397	4
